zip-code,zip-name,municipality-code,municipality-name,region-code,region-name,province-name,municipality-type
9530,Støvring,840,Rebild,1081,Nordjylland,Nordjylland,Øvrig
9530,Støvring,851,Aalborg,1081,Nordjylland,Nordjylland,Bykommune
9541,Suldrup,820,Vesthimmerlands,1081,Nordjylland,Nordjylland,Yderkommune
9541,Suldrup,840,Rebild,1081,Nordjylland,Nordjylland,Øvrig
9550,Mariager,730,Randers,1082,Midtjylland,Østjylland,Bykommune
9550,Mariager,846,Mariagerfjord,1081,Nordjylland,Nordjylland,Øvrig
9560,Hadsund,840,Rebild,1081,Nordjylland,Nordjylland,Øvrig
9560,Hadsund,846,Mariagerfjord,1081,Nordjylland,Nordjylland,Øvrig
9574,Bælum,840,Rebild,1081,Nordjylland,Nordjylland,Øvrig
9575,Terndrup,840,Rebild,1081,Nordjylland,Nordjylland,Øvrig
9600,Aars,820,Vesthimmerlands,1081,Nordjylland,Nordjylland,Yderkommune
9600,Aars,840,Rebild,1081,Nordjylland,Nordjylland,Øvrig
9610,Nørager,820,Vesthimmerlands,1081,Nordjylland,Nordjylland,Yderkommune
9610,Nørager,840,Rebild,1081,Nordjylland,Nordjylland,Øvrig
9620,Aalestrup,791,Viborg,1082,Midtjylland,Vestjylland,Yderkommune
9620,Aalestrup,820,Vesthimmerlands,1081,Nordjylland,Nordjylland,Yderkommune
9620,Aalestrup,840,Rebild,1081,Nordjylland,Nordjylland,Øvrig
9620,Aalestrup,846,Mariagerfjord,1081,Nordjylland,Nordjylland,Øvrig
9631,Gedsted,791,Viborg,1082,Midtjylland,Vestjylland,Yderkommune
9631,Gedsted,820,Vesthimmerlands,1081,Nordjylland,Nordjylland,Yderkommune
9632,Møldrup,791,Viborg,1082,Midtjylland,Vestjylland,Yderkommune
9640,Farsø,820,Vesthimmerlands,1081,Nordjylland,Nordjylland,Yderkommune
9670,Løgstør,820,Vesthimmerlands,1081,Nordjylland,Nordjylland,Yderkommune
9670,Løgstør,849,Jammerbugt,1081,Nordjylland,Nordjylland,Yderkommune
9681,Ranum,820,Vesthimmerlands,1081,Nordjylland,Nordjylland,Yderkommune
9690,Fjerritslev,849,Jammerbugt,1081,Nordjylland,Nordjylland,Yderkommune
9700,Brønderslev,810,Brønderslev,1081,Nordjylland,Nordjylland,Øvrig
9700,Brønderslev,849,Jammerbugt,1081,Nordjylland,Nordjylland,Yderkommune
9740,Jerslev J,810,Brønderslev,1081,Nordjylland,Nordjylland,Øvrig
9740,Jerslev J,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9750,Østervrå,810,Brønderslev,1081,Nordjylland,Nordjylland,Øvrig
9750,Østervrå,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9750,Østervrå,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9760,Vrå,810,Brønderslev,1081,Nordjylland,Nordjylland,Øvrig
9760,Vrå,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9800,Hjørring,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9830,Tårs,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9830,Tårs,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9850,Hirtshals,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9870,Sindal,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9870,Sindal,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9881,Bindslev,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9881,Bindslev,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9900,Frederikshavn,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9900,Frederikshavn,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9940,Læsø,825,Læsø,1081,Nordjylland,Nordjylland,Yderkommune
9970,Strandby,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9981,Jerup,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9982,Ålbæk,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9982,Ålbæk,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
9990,Skagen,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9999,Uden fast bopæl,101,København,1084,Hovedstaden,København By,Bykommune
9999,Uden fast bopæl,147,Frederiksberg,1084,Hovedstaden,København By,Bykommune
9999,Uden fast bopæl,151,Ballerup,1084,Hovedstaden,Københavns omegn,Bykommune
9999,Uden fast bopæl,153,Brøndby,1084,Hovedstaden,Københavns omegn,Bykommune
9999,Uden fast bopæl,155,Dragør,1084,Hovedstaden,København By,Øvrig
9999,Uden fast bopæl,157,Gentofte,1084,Hovedstaden,Københavns omegn,Bykommune
9999,Uden fast bopæl,159,Gladsaxe,1084,Hovedstaden,Københavns omegn,Bykommune
9999,Uden fast bopæl,163,Herlev,1084,Hovedstaden,Københavns omegn,Bykommune
9999,Uden fast bopæl,165,Albertslund,1084,Hovedstaden,Københavns omegn,Bykommune
9999,Uden fast bopæl,167,Hvidovre,1084,Hovedstaden,Københavns omegn,Bykommune
9999,Uden fast bopæl,169,Høje-Taastrup,1084,Hovedstaden,Københavns omegn,Øvrig
9999,Uden fast bopæl,173,Lyngby-Taarbæk,1084,Hovedstaden,Københavns omegn,Bykommune
9999,Uden fast bopæl,175,Rødovre,1084,Hovedstaden,Københavns omegn,Bykommune
9999,Uden fast bopæl,185,Tårnby,1084,Hovedstaden,København By,Bykommune
9999,Uden fast bopæl,190,Furesø,1084,Hovedstaden,Nordsjælland,Øvrig
9999,Uden fast bopæl,201,Allerød,1084,Hovedstaden,Nordsjælland,Øvrig
9999,Uden fast bopæl,210,Fredensborg,1084,Hovedstaden,Nordsjælland,Øvrig
9999,Uden fast bopæl,217,Helsingør,1084,Hovedstaden,Nordsjælland,Bykommune
9999,Uden fast bopæl,219,Hillerød,1084,Hovedstaden,Nordsjælland,Øvrig
9999,Uden fast bopæl,223,Hørsholm,1084,Hovedstaden,Nordsjælland,Øvrig
9999,Uden fast bopæl,230,Rudersdal,1084,Hovedstaden,Nordsjælland,Øvrig
9999,Uden fast bopæl,240,Egedal,1084,Hovedstaden,Nordsjælland,Øvrig
9999,Uden fast bopæl,250,Frederikssund,1084,Hovedstaden,Nordsjælland,Øvrig
9999,Uden fast bopæl,253,Greve,1085,Sjælland,Østsjælland,Bykommune
9999,Uden fast bopæl,259,Køge,1085,Sjælland,Østsjælland,Øvrig
9999,Uden fast bopæl,260,Halsnæs,1084,Hovedstaden,Nordsjælland,Yderkommune
9999,Uden fast bopæl,265,Roskilde,1085,Sjælland,Østsjælland,Bykommune
9999,Uden fast bopæl,269,Solrød,1085,Sjælland,Østsjælland,Øvrig
9999,Uden fast bopæl,270,Gribskov,1084,Hovedstaden,Nordsjælland,Øvrig
9999,Uden fast bopæl,306,Odsherred,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,316,Holbæk,1085,Sjælland,Vest- og Sydsjælland,Øvrig
9999,Uden fast bopæl,320,Faxe,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,326,Kalundborg,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,329,Ringsted,1085,Sjælland,Vest- og Sydsjælland,Øvrig
9999,Uden fast bopæl,330,Slagelse,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,336,Stevns,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,340,Sorø,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,350,Lejre,1085,Sjælland,Østsjælland,Øvrig
9999,Uden fast bopæl,360,Lolland,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,370,Næstved,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,376,Guldborgsund,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,390,Vordingborg,1085,Sjælland,Vest- og Sydsjælland,Yderkommune
9999,Uden fast bopæl,400,Bornholm,1084,Hovedstaden,Bornholm,Yderkommune
9999,Uden fast bopæl,410,Middelfart,1083,Syddanmark,Fyn,Øvrig
9999,Uden fast bopæl,420,Assens,1083,Syddanmark,Fyn,Øvrig
9999,Uden fast bopæl,440,Kerteminde,1083,Syddanmark,Fyn,Øvrig
9999,Uden fast bopæl,461,Odense,1083,Syddanmark,Fyn,Bykommune
9999,Uden fast bopæl,479,Svendborg,1083,Syddanmark,Fyn,Yderkommune
9999,Uden fast bopæl,482,Langeland,1083,Syddanmark,Fyn,Yderkommune
9999,Uden fast bopæl,510,Haderslev,1083,Syddanmark,Sydjylland,Øvrig
9999,Uden fast bopæl,530,Billund,1083,Syddanmark,Sydjylland,Yderkommune
9999,Uden fast bopæl,561,Esbjerg,1083,Syddanmark,Sydjylland,Bykommune
9999,Uden fast bopæl,573,Varde,1083,Syddanmark,Sydjylland,Øvrig
9999,Uden fast bopæl,575,Vejen,1083,Syddanmark,Sydjylland,Øvrig
9999,Uden fast bopæl,580,Aabenraa,1083,Syddanmark,Sydjylland,Yderkommune
9999,Uden fast bopæl,607,Fredericia,1083,Syddanmark,Sydjylland,Øvrig
9999,Uden fast bopæl,615,Horsens,1082,Midtjylland,Østjylland,Bykommune
9999,Uden fast bopæl,621,Kolding,1083,Syddanmark,Sydjylland,Bykommune
9999,Uden fast bopæl,657,Herning,1082,Midtjylland,Vestjylland,Bykommune
9999,Uden fast bopæl,661,Holstebro,1082,Midtjylland,Vestjylland,Yderkommune
9999,Uden fast bopæl,706,Syddjurs,1082,Midtjylland,Østjylland,Yderkommune
9999,Uden fast bopæl,707,Norddjurs,1082,Midtjylland,Østjylland,Yderkommune
9999,Uden fast bopæl,710,Favrskov,1082,Midtjylland,Østjylland,Øvrig
9999,Uden fast bopæl,727,Odder,1082,Midtjylland,Østjylland,Øvrig
9999,Uden fast bopæl,730,Randers,1082,Midtjylland,Østjylland,Bykommune
9999,Uden fast bopæl,740,Silkeborg,1082,Midtjylland,Østjylland,Øvrig
9999,Uden fast bopæl,741,Samsø,1082,Midtjylland,Østjylland,Yderkommune
9999,Uden fast bopæl,746,Skanderborg,1082,Midtjylland,Østjylland,Øvrig
9999,Uden fast bopæl,751,Aarhus,1082,Midtjylland,Østjylland,Bykommune
9999,Uden fast bopæl,756,Ikast-Brande,1082,Midtjylland,Vestjylland,Øvrig
9999,Uden fast bopæl,760,Ringkøbing-Skjern,1082,Midtjylland,Vestjylland,Yderkommune
9999,Uden fast bopæl,766,Hedensted,1082,Midtjylland,Østjylland,Øvrig
9999,Uden fast bopæl,779,Skive,1082,Midtjylland,Vestjylland,Yderkommune
9999,Uden fast bopæl,787,Thisted,1081,Nordjylland,Nordjylland,Yderkommune
9999,Uden fast bopæl,791,Viborg,1082,Midtjylland,Vestjylland,Yderkommune
9999,Uden fast bopæl,810,Brønderslev,1081,Nordjylland,Nordjylland,Øvrig
9999,Uden fast bopæl,813,Frederikshavn,1081,Nordjylland,Nordjylland,Yderkommune
9999,Uden fast bopæl,820,Vesthimmerlands,1081,Nordjylland,Nordjylland,Yderkommune
9999,Uden fast bopæl,840,Rebild,1081,Nordjylland,Nordjylland,Øvrig
9999,Uden fast bopæl,846,Mariagerfjord,1081,Nordjylland,Nordjylland,Øvrig
9999,Uden fast bopæl,849,Jammerbugt,1081,Nordjylland,Nordjylland,Yderkommune
9999,Uden fast bopæl,851,Aalborg,1081,Nordjylland,Nordjylland,Bykommune
9999,Uden fast bopæl,860,Hjørring,1081,Nordjylland,Nordjylland,Yderkommune
